medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,is_brooklyn, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
8249A86DD5E041BB2D2BF12F81D907DF,76E88A7CB04E471AB5758D5469B04F87,VTS,1.0,,2013-01-01 03:37:00,2013-01-01 03:47:00,6.0,600.0,2.06,-73.931282,40.703732,-73.959839,40.692642,True,,,,,,,,,,,,,
117F88A0992F66ABF37006664D6F67C1,3C3032226956D59A9D5E34D2AD4D6DF4,VTS,1.0,,2013-01-01 00:01:00,2013-01-01 00:13:00,1.0,720.0,2.92,-73.928864,40.704819,-73.954865,40.73019,True,,,,,,,,,,,,,
18A76EEAC215CDDAFE693DD63A620D5A,6B267AD35DABB6EBF8E0F222327D5ED2,VTS,1.0,,2013-01-01 03:23:00,2013-01-01 03:33:00,2.0,600.0,2.59,-73.925293,40.702805,-74.015594,40.711555,True,,,,,,,,,,,,,
9257E42BC0D6C7DA8D6A4C6EC5B94A40,5EDDBA1F1B5BD29702BBCEA251A99496,VTS,1.0,,2013-01-01 03:40:00,2013-01-01 03:50:00,1.0,600.0,1.41,-73.931412,40.697426,-73.942406,40.712547,True,,,,,,,,,,,,,
ECB75914CD98F55C2F4152CE68334747,54F7B4DBB03242B470AEA795D482A05F,VTS,1.0,,2013-01-01 01:12:00,2013-01-01 01:32:00,3.0,1200.0,8.47,-73.928993,40.704887,-74.010521,40.648556,True,,,,,,,,,,,,,
DA9514BA6429367E5108A5880965EA5F,08541C551BD18A9D0A5FC48ECDA067B4,VTS,1.0,,2013-01-01 02:52:00,2013-01-01 03:15:00,1.0,1380.0,7.36,-73.932777,40.703197,-74.009628,40.703823,True,,,,,,,,,,,,,
39275BCCDEC93012C36F948F661FB0D2,A8B92DC57A3DF887FF41DA5EBA763A97,VTS,1.0,,2013-01-01 04:01:00,2013-01-01 04:19:00,1.0,1080.0,4.65,-73.930115,40.704098,-74.002335,40.723022,True,,,,,,,,,,,,,
753EDB6058E7FD7C9934891A2DC635F3,01D771BD290991D508C6DAA340B3CA31,VTS,1.0,,2013-01-01 02:25:00,2013-01-01 02:29:00,5.0,240.0,1.42,-73.931633,40.696945,-73.945038,40.688911,True,,,,,,,,,,,,,
F73480CC6FCF4DC8F4053AA3167295D5,3FD17FF365C07299F1A8A5F643AAB9FF,VTS,1.0,,2013-01-01 05:17:00,2013-01-01 05:24:00,2.0,420.0,1.15,-73.932678,40.703236,-73.941071,40.712646,True,,,,,,,,,,,,,
079027FB3402253C1EB657F493FBF50D,B5BF7939D0813CA5DC4BC402840A908C,VTS,1.0,,2013-01-01 03:59:00,2013-01-01 04:16:00,5.0,1020.0,4.42,-73.925316,40.702686,-73.98127,40.720749,True,,,,,,,,,,,,,
953B8371833AEBB0108D81107295BBB3,78F1BC2FBFDD23728375556741E8963D,VTS,1.0,,2013-01-01 01:20:00,2013-01-01 01:37:00,1.0,1020.0,3.35,-73.926811,40.697845,-73.998695,40.720505,True,,,,,,,,,,,,,
3FE993A83124A987A87098160981D3B6,177B4D04D48D12246D66FBFC7A3A5B7A,VTS,1.0,,2013-01-01 03:05:00,2013-01-01 03:21:00,1.0,960.0,2.74,-73.929131,40.697784,-73.952492,40.725182,True,,,,,,,,,,,,,
07674EC50211EE1F894037EFB5C10EDD,A0B1013E0D355F957A2498ADFE3685D4,VTS,1.0,,2013-01-01 04:18:00,2013-01-01 04:28:00,2.0,600.0,2.5,-73.921799,40.694485,-73.909904,40.666409,True,,,,,,,,,,,,,
0FEC14D7BF64A02ED5CE297655134E91,8C6ED6692A090ED4A3C076DAF55E02A4,VTS,1.0,,2013-01-01 04:20:00,2013-01-01 04:29:00,2.0,540.0,2.19,-73.930016,40.704166,-73.952942,40.697384,True,,,,,,,,,,,,,
87EC71AD17EADAF165B14AA80C54063A,EFB61594E7432E0EF4FD12AD45DD7400,VTS,1.0,,2013-01-01 04:53:00,2013-01-01 04:58:00,1.0,300.0,0.12,-73.929153,40.700146,-73.94059,40.70826,True,,,,,,,,,,,,,
E3ADD882D2B3BD1B1A583F1EF4A58BFC,1F14C43D3C8C222FD13F6537197055AD,VTS,1.0,,2013-01-01 04:33:00,2013-01-01 04:42:00,2.0,540.0,2.01,-73.931358,40.69463,-73.94574,40.680248,True,,,,,,,,,,,,,
6F38771E2ED14F0847A840D6E1A270AB,FB0B6758E00519A6D8F793A480281FA7,VTS,1.0,,2013-01-01 04:10:00,2013-01-01 04:25:00,5.0,900.0,2.91,-73.923103,40.701576,-73.963005,40.719116,True,,,,,,,,,,,,,
36B4A1F15DFD6F7CA4631ED307AFBBAD,C54775E60E86B0E23407BDD4D6560499,VTS,1.0,,2013-01-01 04:13:00,2013-01-01 04:24:00,4.0,660.0,1.74,-73.932961,40.704075,-73.905624,40.694054,True,,,,,,,,,,,,,
